id,code,name,note,account_type,reconcile
account_template_ans_21112203303,21112203303,Intercâmbio,,liability_current,
account_template_ans_21112203304,21112203304,Reembolso,,liability_current,
account_template_ans_21112203305,21112203305,Rede Própria,,liability_current,
account_template_ans_21112208801,21112208801,Outras Provisões Técnicas - Autorizadas,,liability_current,
account_template_ans_21112208802,21112208802,Outras Provisões Técnicas - Obrigatórias,,liability_current,
account_template_ans_21311901101,21311901101,Contraprestação Pecuniária a Restituir,,liability_current,
account_template_ans_21311901102,21311901102,Prêmios a Restituir,,liability_current,
account_template_ans_21312901101,21312901101,Contraprestação Pecuniária a Restituir,,liability_current,
account_template_ans_21312901102,21312901102,Prêmios a Restituir,,liability_current,
account_template_ans_21321901101,21321901101,Contraprestação Pecuniária/Prêmios Recebidos Antecipadamente - Assistência Médico Hospitalar,,liability_current,
account_template_ans_21322901101,21322901101,Contraprestação Pecuniária/Prêmios Recebidos Antecipadamente - Assistência Odontológica,,liability_current,
account_template_ans_21341901101,21341901101,Débitos de Comercialização sobre Contraprestação Pecuniária,,liability_current,
account_template_ans_21341901102,21341901102,Comissões a Pagar - Seguros,,liability_current,
account_template_ans_21342901101,21342901101,Débitos de Comercialização sobre Contraprestação Pecuniária,,liability_current,
account_template_ans_21342901102,21342901102,Comissões a Pagar - Seguros,,liability_current,
account_template_ans_21351101101,21351101101,Intercâmbio a Pagar de Corresponsabilidade  Cedida - Preço Preestabelecido,,liability_current,
account_template_ans_21351201101,21351201101,Intercâmbio a Pagar de Corresponsabilidade  Cedida - Preço Pós-estabelecido,,liability_current,
account_template_ans_21351901101,21351901101,Prêmios,,liability_current,
account_template_ans_21351901102,21351901102,Sinistros,,liability_current,
account_template_ans_21351901103,21351901103,Comercialização,,liability_current,
account_template_ans_21351901108,21351901108,Outros Débitos,,liability_current,
account_template_ans_21351902201,21351902201,Prêmios,,liability_current,
account_template_ans_21351902202,21351902202,Sinistros,,liability_current,
account_template_ans_21351902203,21351902203,Comercialização,,liability_current,
account_template_ans_21351902208,21351902208,Outros Débitos,,liability_current,
account_template_ans_21352101101,21352101101,Intercâmbio a Pagar de Corresponsabilidade Cedida - Preço Pre-estabelecido,,liability_current,
account_template_ans_21352201101,21352201101,Intercâmbio a Pagar de Corresponsabilidade Cedida - Preço Pós-estabelecido,,liability_current,
account_template_ans_21352901101,21352901101,Prêmios,,liability_current,
account_template_ans_21352901102,21352901102,Sinistros,,liability_current,
account_template_ans_21352901103,21352901103,Comercialização,,liability_current,
account_template_ans_21352901108,21352901108,Outros Débitos,,liability_current,
account_template_ans_21352902201,21352902201,Prêmios,,liability_current,
account_template_ans_21352902202,21352902202,Sinistros,,liability_current,
account_template_ans_21352902203,21352902203,Comercialização,,liability_current,
account_template_ans_21352902208,21352902208,Outros Débitos,,liability_current,
account_template_ans_21361901101,21361901101,Contraprestações Pecuniárias/Prêmios a Repassar - Contratos Estipulados,,liability_current,
account_template_ans_21361901102,21361901102,Contraprestações Pecuniárias/Prêmios a Repassar - Contratos Não Estipulados,,liability_current,
account_template_ans_21362901101,21362901101,Contraprestações Pecuniárias/Prêmios a Repassar - Contratos Estipulados,,liability_current,
account_template_ans_21362901102,21362901102,Contraprestações Pecuniárias/Prêmios a Repassar - Contratos Não Estipulados,,liability_current,
account_template_ans_21381101101,21381101101,Prêmios,,liability_current,
account_template_ans_21381102201,21381102201,Prêmios,,liability_current,
account_template_ans_21381908801,21381908801,Outros Débitos de Operações com Planos de Assistência Médico-Hospitalar,,liability_current,
account_template_ans_21381908802,21381908802,Débitos com Programas ou Fundos para Custeio de Despesas de Assistência Médico-Hospitalar,,liability_current,
account_template_ans_21382101101,21382101101,Prêmios,,liability_current,
account_template_ans_21382102201,21382102201,Prêmios,,liability_current,
account_template_ans_21382908801,21382908801,Outros Débitos de Operações com Planos de Assistência Odontológica,,liability_current,
account_template_ans_21382908802,21382908802,Débitos com Programas ou Fundos para Custeio de Despesas de Assistência Odontológica,,liability_current,
account_template_ans_21411901101,21411901101,Prestadores de Serviços de Assistência à Saúde,,liability_current,
account_template_ans_21488908801,21488908801,Outros Débitos Não Relacionados com Planos de Saúde da Operadora,,liability_current,
account_template_ans_21488908802,21488908802,Débitos com Administração de Programas ou Fundos de Custeio de Despesas de Assistência à Saúde,,liability_current,
account_template_ans_21511901101,21511901101,Provisão para Imposto de Renda - IRPJ,,liability_current,
account_template_ans_21511901102,21511901102,Provisão para Contribuição Social Sobre o Lucro Líquido - CSSL,,liability_current,
account_template_ans_21531901101,21531901101,Provisão para Ações Tributárias,,liability_current,
account_template_ans_21531901102,21531901102,Provisão para Ações Civeis,,liability_current,
account_template_ans_21531901103,21531901103,Provisão para Ações Trabalhistas,,liability_current,
account_template_ans_21531901104,21531901104,Provisão  para multas administrativas da ANS,,liability_current,
account_template_ans_21531901105,21531901105,Provisão para multas administrativas diversas,,liability_current,
account_template_ans_21611901101,21611901101,Imposto de Renda Pessoa Jurídica a Pagar,,liability_current,
account_template_ans_21611901102,21611901102,(-) Antecipação de IRPJ,,liability_current,
account_template_ans_21611902201,21611902201,Contribuição Social sobre o Lucro Líquido a Pagar,,liability_current,
account_template_ans_21611902202,21611902202,(-) Antecipação de CSLL,,liability_current,
account_template_ans_21611903301,21611903301,Imposto Sobre Serviços - ISS,,liability_current,
account_template_ans_21611903302,21611903302,Imposto Sobre Operações Financeiras - IOF,,liability_current,
account_template_ans_21611903303,21611903303,Taxa de Saúde Suplementar - TSS,,liability_current,
account_template_ans_21611903304,21611903304,Contribuições Previdenciárias,,liability_current,
account_template_ans_21611903305,21611903305,FGTS a Recolher,,liability_current,
account_template_ans_21611903306,21611903306,COFINS e PIS / PASEP,,liability_current,
account_template_ans_21611903308,21611903308,Outros Impostos e Contribuições a Recolher,,liability_current,
account_template_ans_21621901101,21621901101,Imposto de Renda Retido na Fonte - de Funcionários,,liability_current,
account_template_ans_21621901102,21621901102,Imposto de Renda Retido na Fonte - de Terceiros,,liability_current,
account_template_ans_21621901103,21621901103,Imposto Sobre Serviços Retido na Fonte,,liability_current,
account_template_ans_21621901104,21621901104,Contribuição Social Sobre o Lucro Líquido - CSLL,,liability_current,
account_template_ans_21621901105,21621901105,COFINS,,liability_current,
account_template_ans_21621901106,21621901106,PIS,,liability_current,
account_template_ans_21621901107,21621901107,Contribuições Previdenciárias Retidas de Terceiros,,liability_current,
account_template_ans_21621901108,21621901108,Outros,,liability_current,
account_template_ans_21631901101,21631901101,Imposto de Renda,,liability_current,
account_template_ans_21631901102,21631901102,Contribuição Social Sobre o Lucro Líquido - CSLL,,liability_current,
account_template_ans_21631901103,21631901103,Imposto Sobre Serviços - ISS,,liability_current,
account_template_ans_21631901104,21631901104,COFINS,,liability_current,
account_template_ans_21631901105,21631901105,PIS,,liability_current,
account_template_ans_21631901106,21631901106,Contribuições Previdenciárias,,liability_current,
account_template_ans_21631901108,21631901108,Outros,,liability_current,
account_template_ans_21632901101,21632901101,Imposto de Renda,,liability_current,
account_template_ans_21632901102,21632901102,Contribuição Social Sobre o Lucro Líquido – CSLL,,liability_current,
account_template_ans_21632901103,21632901103,Imposto Sobre Serviços – ISS,,liability_current,
account_template_ans_21632901104,21632901104,COFINS,,liability_current,
account_template_ans_21632901105,21632901105,PIS,,liability_current,
account_template_ans_21632901106,21632901106,Contribuições Previdenciárias,,liability_current,
account_template_ans_21632901108,21632901108,Outros,,liability_current,
account_template_ans_21711901101,21711901101,Empréstimos Hipotecários,,liability_current,
account_template_ans_21711901102,21711901102,Empréstimos Bancários,,liability_current,
account_template_ans_21711901108,21711901108,Outros Empréstimos,,liability_current,
account_template_ans_21711901109,21711901109,(-) Ajuste a Valor Presente,,liability_current,
account_template_ans_21721901101,21721901101,Financiamentos para Aquisição de Ativos,,liability_current,
account_template_ans_21721901108,21721901108,Outros Financiamentos,,liability_current,
account_template_ans_21721901109,21721901109,(-) Ajuste a Valor Presente,,liability_current,
account_template_ans_21811901101,21811901101,Salários a Pagar,,liability_current,
account_template_ans_21811901102,21811901102,Participações,,liability_current,
account_template_ans_21811901103,21811901103,Honorários,,liability_current,
account_template_ans_21811901104,21811901104,Férias,,liability_current,
account_template_ans_21811901105,21811901105,Décimo Terceiro Salário,,liability_current,
account_template_ans_21811901108,21811901108,Outras Obrigações com Pessoal,,liability_current,
account_template_ans_21821901101,21821901101,Fornecedores,,liability_payable,1
account_template_ans_21831901101,21831901101,Dependências no País,,liability_current,
account_template_ans_21841901101,21841901101,Programas Assistenciais e Culturais aos Participantes,,liability_current,
account_template_ans_21851901101,21851901101,Depósitos de Beneficiários de Planos de Assistência à Saúde e de Terceiros,,liability_current,
account_template_ans_21861901101,21861901101,Débitos com Aquisição de Carteira de Beneficiários de Planos de Saúde,,liability_current,
account_template_ans_21871901101,21871901101,Passivo de Arrendamentos - Valor Presente,,liability_current,
account_template_ans_21881901101,21881901101,Multas administrativas da ANS não parceladas,,liability_current,
account_template_ans_21881901102,21881901102,Multas administrativas da ANS parceladas,,liability_current,
account_template_ans_21881901109,21881901109,Multas administrativas diversas,,liability_current,
account_template_ans_21888908801,21888908801,Arrendamentos a Pagar,,liability_current,
account_template_ans_21888908802,21888908802,Dividendos e Juros sobre Capital Próprio a Pagar,,liability_current,
account_template_ans_21888908808,21888908808,Outros Débitos a Pagar,,liability_current,
account_template_ans_21911901101,21911901101,Débitos a Pagar a Cooperados,,liability_current,
account_template_ans_23111101101,23111101101,Provisão de Prêmio/Contraprestação Não Ganha - Planos Individuais/Familiares,,liability_non_current,
account_template_ans_23111101102,23111101102,Provisão de Prêmio/Contraprestação Não Ganha - Planos Coletivos,,liability_non_current,
account_template_ans_23111101103,23111101103,Provisão de Insuficiência de Prêmios/Contraprestações,,liability_non_current,
account_template_ans_23111101104,23111101104,Provisão para Remissão,,liability_non_current,
account_template_ans_23111101105,23111101105,Provisão de Prêmio/Contraprestação Não Ganha - Aportes em Planos Coletivos,,liability_non_current,
account_template_ans_23111102201,23111102201,Provisão de Eventos/Sinistros a Liquidar para o SUS - Parcelamento,,liability_non_current,
account_template_ans_23111102202,23111102202,Provisão de Eventos/Sinistros a Liquidar para o SUS - Ação Judicial com Depósito Judicial,,liability_non_current,
account_template_ans_23111103301,23111103301,Rede Contratada/Credenciada,,liability_non_current,
account_template_ans_23111103302,23111103302,Cooperados,,liability_non_current,
account_template_ans_23111103303,23111103303,Intercâmbio,,liability_non_current,
account_template_ans_23111103304,23111103304,Reembolso,,liability_non_current,
account_template_ans_23111103305,23111103305,Rede Própria,,liability_non_current,
account_template_ans_23111103306,23111103306,Eventos/Sinistros a Liquidar para Outros Prestadores - Ação Judicial com Depósito Judicial,,liability_non_current,
account_template_ans_23111104401,23111104401,Provisão para Eventos/Sinistros Ocorridos e Não Avisados (PEONA),,liability_non_current,
account_template_ans_23111104402,23111104402,Provisão para Eventos/Sinistros Ocorridos e Não Avisados (PEONA) - SUS,,liability_non_current,
account_template_ans_23111108801,23111108801,Outras Provisões Técnicas - Autorizadas,,liability_non_current,
account_template_ans_23111108802,23111108802,Outras Provisões Técnicas - Obrigatórias,,liability_non_current,
account_template_ans_23111202201,23111202201,Provisão de Eventos/Sinistros a Liquidar para o SUS - Parcelamento,,liability_non_current,
account_template_ans_23111202202,23111202202,Provisão de Eventos/Sinistros a Liquidar para o SUS - Ação Judicial com Depósito Judicial,,liability_non_current,
account_template_ans_23111203301,23111203301,Rede Contratada/Credenciada,,liability_non_current,
account_template_ans_23111203302,23111203302,Cooperados,,liability_non_current,
account_template_ans_23111203303,23111203303,Intercâmbio,,liability_non_current,
account_template_ans_23111203304,23111203304,Reembolso,,liability_non_current,
account_template_ans_23111203305,23111203305,Rede Própria,,liability_non_current,
account_template_ans_23111203306,23111203306,Eventos/Sinistros a Liquidar para Outros Prestadores - Ação Judicial com Depósito Judicial,,liability_non_current,
account_template_ans_23111208801,23111208801,Outras Provisões Técnicas - Autorizadas,,liability_non_current,
account_template_ans_23111208802,23111208802,Outras Provisões Técnicas - Obrigatórias,,liability_non_current,
account_template_ans_23112101101,23112101101,Provisão de Prêmio/Contraprestação Não Ganha - Planos Individuais/Familiares,,liability_non_current,
account_template_ans_23112101102,23112101102,Provisão de Prêmio/Contraprestação Não Ganha - Planos Coletivos,,liability_non_current,
account_template_ans_23112101103,23112101103,Provisão de Insuficiência de Prêmios/Contraprestações,,liability_non_current,
account_template_ans_23112101104,23112101104,Provisão para Remissão,,liability_non_current,
account_template_ans_23112101105,23112101105,Provisão de Prêmio/Contraprestação Não Ganha - Aportes em Planos Coletivos,,liability_non_current,
account_template_ans_23112102201,23112102201,Provisão de Eventos/Sinistros a Liquidar para o SUS - Parcelamento,,liability_non_current,
account_template_ans_23112102202,23112102202,Provisão de Eventos/Sinistros a Liquidar para o SUS - Ação Judicial com Depósito Judicial,,liability_non_current,
account_template_ans_23112103301,23112103301,Rede Contratada/Credenciada,,liability_non_current,
account_template_ans_23112103302,23112103302,Cooperados,,liability_non_current,
account_template_ans_23112103303,23112103303,Intercâmbio,,liability_non_current,
account_template_ans_23112103304,23112103304,Reembolso,,liability_non_current,
account_template_ans_23112103305,23112103305,Rede Própria,,liability_non_current,
account_template_ans_23112103306,23112103306,Eventos/Sinistros a Liquidar para Outros Prestadores - Ação Judicial com Depósito Judicial,,liability_non_current,
account_template_ans_23112104401,23112104401,Provisão para Eventos/Sinistros Ocorridos e Não Avisados (PEONA),,liability_non_current,
account_template_ans_23112104402,23112104402,Provisão para Eventos/Sinistros Ocorridos e Não Avisados (PEONA) - SUS,,liability_non_current,
account_template_ans_23112108801,23112108801,Outras Provisões Técnicas - Autorizadas,,liability_non_current,
account_template_ans_23112108802,23112108802,Outras Provisões Técnicas - Obrigatórias,,liability_non_current,
account_template_ans_23112202201,23112202201,Provisão de Eventos/Sinistros a Liquidar para o SUS - Parcelamento,,liability_non_current,
account_template_ans_23112202202,23112202202,Provisão de Eventos/Sinistros a Liquidar para o SUS - Ação Judicial com Depósito Judicial,,liability_non_current,
account_template_ans_23112203301,23112203301,Rede Contratada/Credenciada,,liability_non_current,
account_template_ans_23112203302,23112203302,Cooperados,,liability_non_current,
account_template_ans_23112203303,23112203303,Intercâmbio,,liability_non_current,
account_template_ans_23112203304,23112203304,Reembolso,,liability_non_current,
account_template_ans_23112203305,23112203305,Rede Própria,,liability_non_current,
account_template_ans_23112203306,23112203306,Eventos/Sinistros a Liquidar para Outros Prestadores - Ação Judicial com Depósito Judicial,,liability_non_current,
account_template_ans_23112208801,23112208801,Outras Provisões Técnicas - Autorizadas,,liability_non_current,
account_template_ans_23112208802,23112208802,Outras Provisões Técnicas - Obrigatórias,,liability_non_current,
account_template_ans_23531901101,23531901101,Imposto de Renda Diferido,,liability_non_current,
account_template_ans_23531901102,23531901102,Contribuição Social Diferida,,liability_non_current,
account_template_ans_23531901108,23531901108,Outros Tributos Diferidos,,liability_non_current,
account_template_ans_23532901101,23532901101,Provisão para Ações Tributárias,,liability_non_current,
account_template_ans_23532901102,23532901102,Provisão para Ações Civeis,,liability_non_current,
account_template_ans_23532901103,23532901103,Provisão para Ações Trabalhistas,,liability_non_current,
account_template_ans_23532901104,23532901104,Provisão  para multas administrativas da ANS,,liability_non_current,
account_template_ans_23532901105,23532901105,Provisão para multas administrativas diversas,,liability_non_current,
account_template_ans_23533901101,23533901101,"Provisão para Ressarcimento ao SUS (sem GRU, excedente ao hc x ABI)",,liability_non_current,
account_template_ans_23641901101,23641901101,Imposto de Renda Pessoa Jurídica - IRPJ,,liability_non_current,
account_template_ans_23641901102,23641901102,Contribuição Social Sobre o Lucro Líquido -CSLL,,liability_non_current,
account_template_ans_23641901108,23641901108,Outros Impostos e Contribuições a Recolher,,liability_non_current,
account_template_ans_23642901101,23642901101,Imposto de Renda,,liability_non_current,
account_template_ans_23642901102,23642901102,Contribuição Social Sobre o Lucro Líquido -CSLL,,liability_non_current,
account_template_ans_23642901103,23642901103,Imposto Sobre Serviços - ISS,,liability_non_current,
account_template_ans_23642901104,23642901104,COFINS,,liability_non_current,
account_template_ans_23642901105,23642901105,PIS,,liability_non_current,
account_template_ans_23642901106,23642901106,Contribuições Previdenciárias,,liability_non_current,
account_template_ans_23642901108,23642901108,Outros Tributos e Encargos Sociais,,liability_non_current,
account_template_ans_23643901101,23643901101,Imposto de Renda,,liability_non_current,
account_template_ans_23643901102,23643901102,Contribuição Social Sobre o Lucro Líquido - CSLL,,liability_non_current,
account_template_ans_23643901103,23643901103,Imposto Sobre Serviços - ISS,,liability_non_current,
account_template_ans_23643901104,23643901104,COFINS,,liability_non_current,
account_template_ans_23643901105,23643901105,PIS,,liability_non_current,
account_template_ans_23643901106,23643901106,Contribuições Previdenciárias,,liability_non_current,
account_template_ans_23643901108,23643901108,Outros,,liability_non_current,
account_template_ans_23771901101,23771901101,Empréstimos Hipotecários,,liability_non_current,
account_template_ans_23771901102,23771901102,Empréstimos Bancários,,liability_non_current,
account_template_ans_23771901108,23771901108,Outros Empréstimos,,liability_non_current,
account_template_ans_23771901109,23771901109,(-) Ajuste a Valor Presente,,liability_non_current,
account_template_ans_23772901101,23772901101,Financiamentos para Aquisição de Ativos,,liability_non_current,
account_template_ans_23772901108,23772901108,Outros Financiamentos,,liability_non_current,
account_template_ans_23772901109,23772901109,(-) Ajuste a Valor Presente,,liability_non_current,
account_template_ans_23881901101,23881901101,Fornecedores,,liability_non_current,
account_template_ans_23882901101,23882901101,Outros Débitos,,liability_non_current,
account_template_ans_23882901109,23882901109,(-) Ajuste a Valor Presente,,liability_non_current,
account_template_ans_23883901101,23883901101,Depósitos de Terceiros,,liability_non_current,
account_template_ans_23883901109,23883901109,(-) Ajuste a Valor Presente,,liability_non_current,
account_template_ans_23884901101,23884901101,Multas administrativas da ANS não parceladas,,liability_non_current,
account_template_ans_23884901102,23884901102,Multas administrativas da ANS parceladas,,liability_non_current,
account_template_ans_23884901109,23884901109,Multas administrativas diversas,,liability_non_current,
account_template_ans_23888908803,23888908803,Passivo de Arrendamentos - Valor Presente,,liability_non_current,
account_template_ans_23888908808,23888908808,Outras Exigibilidades de Longo Prazo,,liability_non_current,
account_template_ans_23888908809,23888908809,(-) Ajuste a Valor Presente,,liability_non_current,
account_template_ans_25111901101,25111901101,Capital Social - Cotas,,equity,
account_template_ans_25111901102,25111901102,Ações Ordinárias,,equity,
account_template_ans_25111901103,25111901103,Ações Preferenciais,,equity,
account_template_ans_25112901101,25112901101,Capital Social - Cotas,,equity,
account_template_ans_25112901102,25112901102,Ações Ordinárias,,equity,
account_template_ans_25112901103,25112901103,Ações Preferenciais,,equity,
account_template_ans_25113901101,25113901101,Patrimônio Social,,equity,
account_template_ans_25121901101,25121901101,(-) Acionistas / Cotistas País,,equity,
account_template_ans_25121901102,25121901102,(-) Acionistas / Cotistas Exterior,,equity,
account_template_ans_25211901101,25211901101,Adiantamento para Futuro Aumento de Capital,,equity,
account_template_ans_25311901101,25311901101,Reservas de Capital/Reservas Patrimoniais,,equity,
account_template_ans_25321901101,25321901101,Reservas de Reavaliação - Ativos Próprios,,equity,
account_template_ans_25321901102,25321901102,Reservas de Reavaliação - Coligadas e Controladas,,equity,
account_template_ans_25325901101,25325901101,(-) Imposto de Renda Pessoa Jurídica - IRPJ,,equity,
account_template_ans_25325901102,25325901102,(-) Contribuição Social - CSLL,,equity,
account_template_ans_25331901101,25331901101,Reserva Legal,,equity,
account_template_ans_25331901102,25331901102,Reservas Estatutárias,,equity,
account_template_ans_25331901103,25331901103,Reservas para Contingências,,equity,
account_template_ans_25331901104,25331901104,Reserva de Lucros a Realizar,,equity,
account_template_ans_25331901105,25331901105,Reserva Especial para Dividendos,,equity,
account_template_ans_25331901106,25331901106,Reserva de Retenção de Lucros,,equity,
account_template_ans_25331901107,25331901107,Reserva de Incentivos Fiscais,,equity,
account_template_ans_25331901109,25331901109,Outras Reservas de Lucro,,equity,
account_template_ans_25331902201,25331902201,Fundo de Reserva,,equity,
account_template_ans_25331902202,25331902202,"Fundo de Assistência Técnica, Educacional e Social (F.A.T.E.S.)",,equity,
account_template_ans_25331902208,25331902208,Outras Reservas de Lucros / Sobras / Retenção de Superávits,,equity,
account_template_ans_25411901101,25411901101,Ganhos e Perdas Não Realizados com Títulos e Valores Mobiliários,,equity,
account_template_ans_25411901102,25411901102,Ganhos e Perdas Não Realizados com Títulos e Valores Mobiliários - Coligadas e Controladas,,equity,
account_template_ans_25491901101,25491901101,Outros Ajustes de Avaliação Patrimonial,,equity,
account_template_ans_25491901102,25491901102,Outros Ajustes de Avaliação Patrimonial - Coligadas e Controladas,,equity,
account_template_ans_25511901101,25511901101,(-) Ações em Tesouraria,,income_other,
account_template_ans_25611901101,25611901101,Lucros/Superávits Apurados,,equity_unaffected,
account_template_ans_25611901102,25611901102,Prejuízos/Déficits Apurados,,equity,
account_template_ans_25621901101,25621901101,Resultado do Ato Cooperativo - Mês,,income,
account_template_ans_25621901102,25621901102,Resultado Tributável - Mês,,income,
account_template_ans_25621901103,25621901103,Sobra à Disposição da A.G.O,,income,
account_template_ans_25621901104,25621901104,Perda do Período à Disposição da A.G.O.,,income,
account_template_ans_25631901101,25631901101,Dividendos antecipados,,income,
account_template_ans_29111901108,29111901108,Outros,,liability_current,1
account_template_ans_31111101101,31111101101,Contraprestação Emitida,,income,
account_template_ans_31111101102,31111101102,Premios Emitidos - Seguros Diretos,,income,
account_template_ans_31111101103,31111101103,Premios Emitidos - Cosseguro Aceito,,income,
account_template_ans_31111101104,31111101104,Contribuição para Auto Gestão - Recurso do Patrocinador,,income,
account_template_ans_31111101105,31111101105,Contribuição para Auto Gestão - Recurso do Participante,,income,
account_template_ans_31111102201,31111102201,Contraprestação Emitida,,income,
account_template_ans_31111102202,31111102202,Premios Emitidos - Seguros Diretos,,income,
account_template_ans_31111102203,31111102203,Premios Emitidos - Cosseguro Aceito,,income,
account_template_ans_31111102204,31111102204,Contribuição para Auto Gestão - Recurso do Patrocinador,,income,
account_template_ans_31111102205,31111102205,Contribuição para Auto Gestão - Recurso do Participante,,income,
account_template_ans_31111103301,31111103301,Contraprestação Emitida,,income,
account_template_ans_31111103302,31111103302,Premios Emitidos - Seguros Diretos,,income,
account_template_ans_31111103303,31111103303,Premios Emitidos - Cosseguro Aceito,,income,
account_template_ans_31111103304,31111103304,Contribuição para Auto Gestão - Recurso do Patrocinador,,income,
account_template_ans_31111103305,31111103305,Contribuição para Auto Gestão - Recurso do Participante,,income,
account_template_ans_31111104401,31111104401,Contraprestação Emitida,,income,
account_template_ans_31111104402,31111104402,Premios Emitidos - Seguros Diretos,,income,
account_template_ans_31111104403,31111104403,Premios Emitidos - Cosseguro Aceito,,income,
account_template_ans_31111104404,31111104404,Contribuição para Auto Gestão - Recurso do Patrocinador,,income,
account_template_ans_31111104405,31111104405,Contribuição para Auto Gestão - Recurso do Participante,,income,
account_template_ans_31111105501,31111105501,Contraprestação Emitida,,income,
account_template_ans_31111105502,31111105502,Premios Emitidos - Seguros Diretos,,income,
account_template_ans_31111105503,31111105503,Premios Emitidos - Cosseguro Aceito,,income,
account_template_ans_31111105504,31111105504,Contribuição para Auto Gestão - Recurso do Patrocinador,,income,
account_template_ans_31111105505,31111105505,Contribuição para Auto Gestão - Recurso do Participante,,income,
account_template_ans_31111106601,31111106601,Contraprestação Emitida,,income,
account_template_ans_31111106602,31111106602,Premios Emitidos - Seguros Diretos,,income,
account_template_ans_31111106603,31111106603,Premios Emitidos - Cosseguro Aceito,,income,
account_template_ans_31111106604,31111106604,Contribuição para Auto Gestão - Recurso do Patrocinador,,income,
account_template_ans_31111106605,31111106605,Contribuição para Auto Gestão - Recurso do Participante,,income,
account_template_ans_31111108801,31111108801,Contraprestação Emitida,,income,
account_template_ans_31111203301,31111203301,Contraprestação Emitida,,income,
account_template_ans_31111203302,31111203302,Premios Emitidos - Seguros Diretos,,income,
account_template_ans_31111203303,31111203303,Premios Emitidos - Cosseguro Aceito,,income,
account_template_ans_31111203304,31111203304,Contribuição para Auto Gestão - Recurso do Patrocinador,,income,
account_template_ans_31111203305,31111203305,Contribuição para Auto Gestão - Recurso do Participante,,income,
account_template_ans_31111203306,31111203306,Taxa de Administração,,income,
account_template_ans_31111203307,31111203307,Receita de Diferença de Tabela,,income,
account_template_ans_31111204401,31111204401,Contraprestação Emitida,,income,
account_template_ans_31111204402,31111204402,Premios Emitidos - Seguros Diretos,,income,
account_template_ans_31111204403,31111204403,Premios Emitidos - Cosseguro Aceito,,income,
account_template_ans_31111204404,31111204404,Contribuição para Auto Gestão - Recurso do Patrocinador,,income,
account_template_ans_31111204405,31111204405,Contribuição para Auto Gestão - Recurso do Participante,,income,
account_template_ans_31111204406,31111204406,Taxa de Administração,,income,
account_template_ans_31111204407,31111204407,Receita de Diferença de Tabela,,income,
account_template_ans_31111205501,31111205501,Contraprestação Emitida,,income,
account_template_ans_31111205502,31111205502,Premios Emitidos - Seguros Diretos,,income,
account_template_ans_31111205503,31111205503,Premios Emitidos - Cosseguro Aceito,,income,
account_template_ans_31111205504,31111205504,Contribuição para Auto Gestão - Recurso do Patrocinador,,income,
account_template_ans_31111205505,31111205505,Contribuição para Auto Gestão - Recurso do Participante,,income,
account_template_ans_31111205506,31111205506,Taxa de Administração,,income,
account_template_ans_31111205507,31111205507,Receita de Diferença de Tabela,,income,
account_template_ans_31111206601,31111206601,Contraprestação Emitida,,income,
account_template_ans_31111206602,31111206602,Premios Emitidos - Seguros Diretos,,income,
account_template_ans_31111206603,31111206603,Premios Emitidos - Cosseguro Aceito,,income,
account_template_ans_31111206604,31111206604,Contribuição para Auto Gestão - Recurso do Patrocinador,,income,
account_template_ans_31111206605,31111206605,Contribuição para Auto Gestão - Recurso do Participante,,income,
account_template_ans_31111206606,31111206606,Taxa de Administração,,income,
account_template_ans_31111206607,31111206607,Receita de Diferença de Tabela,,income,
account_template_ans_31111208806,31111208806,Taxa de Administração,,income,
account_template_ans_31111208807,31111208807,Receita de Diferença de Tabela,,income,
account_template_ans_31112101101,31112101101,Contraprestação Emitida,,income,
account_template_ans_31112101102,31112101102,Premios Emitidos - Seguros Diretos,,income,
account_template_ans_31112101103,31112101103,Premios Emitidos - Cosseguro Aceito,,income,
account_template_ans_31112101104,31112101104,Contribuição para Auto Gestão - Recurso do Patrocinador,,income,
account_template_ans_31112101105,31112101105,Contribuição para Auto Gestão - Recurso do Participante,,income,
account_template_ans_31112102201,31112102201,Contraprestação Emitida,,income,
account_template_ans_31112102202,31112102202,Premios Emitidos - Seguros Diretos,,income,
account_template_ans_31112102203,31112102203,Premios Emitidos - Cosseguro Aceito,,income,
account_template_ans_31112102204,31112102204,Contribuição para Auto Gestão - Recurso do Patrocinador,,income,
account_template_ans_31112102205,31112102205,Contribuição para Auto Gestão - Recurso do Participante,,income,
account_template_ans_31112103301,31112103301,Contraprestação Emitida,,income,
account_template_ans_31112103302,31112103302,Premios Emitidos - Seguros Diretos,,income,
account_template_ans_31112103303,31112103303,Premios Emitidos - Cosseguro Aceito,,income,
account_template_ans_31112103304,31112103304,Contribuição para Auto Gestão - Recurso do Patrocinador,,income,
account_template_ans_31112103305,31112103305,Contribuição para Auto Gestão - Recurso do Participante,,income,
account_template_ans_31112104401,31112104401,Contraprestação Emitida,,income,
account_template_ans_31112104402,31112104402,Premios Emitidos - Seguros Diretos,,income,
account_template_ans_31112104403,31112104403,Premios Emitidos - Cosseguro Aceito,,income,
account_template_ans_31112104404,31112104404,Contribuição para Auto Gestão - Recurso do Patrocinador,,income,
account_template_ans_31112104405,31112104405,Contribuição para Auto Gestão - Recurso do Participante,,income,
account_template_ans_31112105501,31112105501,Contraprestação Emitida,,income,
account_template_ans_31112105502,31112105502,Premios Emitidos - Seguros Diretos,,income,
account_template_ans_31112105503,31112105503,Premios Emitidos - Cosseguro Aceito,,income,
